product_id,Revenue,Profit,Orders,Quantity,product_name,category,sub_category,Cumulative_Revenue,Cumulative_Revenue_Pct,Revenue_Share_Pct,Is_Top20_Pct,Rank
OFF-LA-10000700,34.0,5.04,2,3,"Avery Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,1260996.0,98.43,0.0027,False,5060
OFF-ST-10004634,34.0,10.089,1,3,"Personal Folder Holder, Ebony",Office Supplies,Storage,1261030.0,98.43,0.0027,False,5061
OFF-ST-10004331,34.0,3.36,1,2,"Eldon Folders, Single Width",Office Supplies,Storage,1261064.0,98.43,0.0027,False,5062
OFF-AR-10000706,34.0,11.22,1,2,"Sanford Highlighters, Fluorescent",Office Supplies,Art,1261098.0,98.43,0.0027,False,5063
OFF-BI-10004506,33.0,11.521999999999998,2,5,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,1261131.0,98.44,0.0026,False,5064
OFF-BI-10002628,33.0,-5.616,1,2,"Avery 3-Hole Punch, Economy",Office Supplies,Binders,1261164.0,98.44,0.0026,False,5065
TEC-SAN-10004885,33.0,-76.275,2,3,"SanDisk Flash Drive, Erganomic",Technology,Accessories,1261197.0,98.44,0.0026,False,5066
OFF-EN-10003689,33.0,1.62,1,3,"Kraft Business Envelopes, Security-Tint",Office Supplies,Envelopes,1261230.0,98.44,0.0026,False,5067
OFF-AR-10003369,33.0,15.82,1,1,"Stanley Canvas, Blue",Office Supplies,Art,1261263.0,98.45,0.0026,False,5068
OFF-AME-10002081,33.0,-39.156,2,5,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,1261296.0,98.45,0.0026,False,5069
TEC-AC-10000540,33.0,-21.132,1,2,"Logitech Mouse, Erganomic",Technology,Accessories,1261329.0,98.45,0.0026,False,5070
OFF-PA-10004190,33.0,2.736,1,3,"Xerox Note Cards, Multicolor",Office Supplies,Paper,1261362.0,98.45,0.0026,False,5071
OFF-LA-10004623,33.0,-2.61,2,6,"Smead Removable Labels, 5000 Label Set",Office Supplies,Labels,1261395.0,98.46,0.0026,False,5072
OFF-SU-10002414,33.0,2.64,1,2,"Stiletto Ruler, Easy Grip",Office Supplies,Supplies,1261428.0,98.46,0.0026,False,5073
OFF-SU-10003780,33.0,2.16,1,4,"Elite Ruler, High Speed",Office Supplies,Supplies,1261461.0,98.46,0.0026,False,5074
OFF-PA-10002338,33.0,15.24,1,2,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,1261494.0,98.46,0.0026,False,5075
OFF-LA-10002353,33.0,7.2,1,3,"Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,1261527.0,98.47,0.0026,False,5076
OFF-AVE-10004827,33.0,12.330000000000002,3,3,"Avery Binder Covers, Recycled",Office Supplies,Binders,1261560.0,98.47,0.0026,False,5077
OFF-LA-10004761,33.0,12.594000000000001,2,5,"Avery File Folder Labels, Adjustable",Office Supplies,Labels,1261593.0,98.47,0.0026,False,5078
TEC-SAN-10004181,33.0,-42.504,1,1,"SanDisk Keyboard, USB",Technology,Accessories,1261626.0,98.47,0.0026,False,5079
OFF-ST-10001229,33.0,-3.5814,1,2,"Fellowes Box, Single Width",Office Supplies,Storage,1261659.0,98.48,0.0026,False,5080
OFF-LA-10001294,33.0,13.6,1,5,"Avery Shipping Labels, Adjustable",Office Supplies,Labels,1261692.0,98.48,0.0026,False,5081
OFF-AR-10003045,33.0,14.112,2,12,Prang Colored Pencils,Office Supplies,Art,1261725.0,98.48,0.0026,False,5082
OFF-PA-10001370,33.0,-23.1885,1,3,"SanDisk Parchment Paper, 8.5 x 11",Office Supplies,Paper,1261758.0,98.48,0.0026,False,5083
OFF-PA-10001302,33.0,5.4,1,4,"Eaton Memo Slips, Recycled",Office Supplies,Paper,1261791.0,98.49,0.0026,False,5084
OFF-AR-10003903,33.0,2.4582,1,1,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,1261824.0,98.49,0.0026,False,5085
OFF-HON-10004800,33.0,15.03,2,3,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels,1261857.0,98.49,0.0026,False,5086
FUR-DEF-10000346,33.0,-68.28,1,1,"Deflect-O Frame, Duo Pack",Furniture,Furnishings,1261890.0,98.5,0.0026,False,5087
OFF-AR-10002392,33.0,1.98,1,2,"Binney & Smith Highlighters, Blue",Office Supplies,Art,1261923.0,98.5,0.0026,False,5088
TEC-AC-10004209,33.0,12.8583,1,3,Memorex Froggy Flash Drive 4 GB,Technology,Accessories,1261956.0,98.5,0.0026,False,5089
OFF-BI-10002977,33.0,10.784,2,5,"Wilson Jones Binder, Economy",Office Supplies,Binders,1261989.0,98.5,0.0026,False,5090
FUR-FU-10000686,33.0,-8.736,1,2,"Rubbermaid Door Stop, Durable",Furniture,Furnishings,1262022.0,98.51,0.0026,False,5091
OFF-PA-10003883,33.0,15.065,1,5,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,1262055.0,98.51,0.0026,False,5092
OFF-JIF-10003842,33.0,5.22,2,3,"Jiffy Clasp Envelope, Security-Tint",Office Supplies,Envelopes,1262088.0,98.51,0.0026,False,5093
OFF-LA-10000767,33.0,5.85,1,3,"Hon Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,1262121.0,98.51,0.0026,False,5094
OFF-ACC-10003422,33.0,9.3,1,2,"Acco Binder, Durable",Office Supplies,Binders,1262154.0,98.52,0.0026,False,5095
OFF-ST-10000290,33.0,-3.712,1,2,"Rogers Folders, Single Width",Office Supplies,Storage,1262187.0,98.52,0.0026,False,5096
OFF-PA-10003301,33.0,9.6,1,3,"Green Bar Parchment Paper, Recycled",Office Supplies,Paper,1262220.0,98.52,0.0026,False,5097
FUR-FU-10000758,32.0,-19.0656,1,3,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,1262252.0,98.52,0.0025,False,5098
OFF-SU-10000320,32.0,8.88,1,1,"Fiskars Shears, High Speed",Office Supplies,Supplies,1262284.0,98.53,0.0025,False,5099
OFF-ACM-10000671,32.0,9.66,2,2,"Acme Ruler, Steel",Office Supplies,Supplies,1262316.0,98.53,0.0025,False,5100
OFF-FA-10002597,32.0,-24.84,1,3,"OIC Clamps, 12 Pack",Office Supplies,Fasteners,1262348.0,98.53,0.0025,False,5101
OFF-LA-10001942,32.0,-9.604,1,7,"Novimex Shipping Labels, 5000 Label Set",Office Supplies,Labels,1262380.0,98.53,0.0025,False,5102
OFF-EN-10003817,32.0,1.86,1,2,"Jiffy Business Envelopes, Security-Tint",Office Supplies,Envelopes,1262412.0,98.54,0.0025,False,5103
OFF-AP-10000692,32.0,3.2432,1,2,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances,1262444.0,98.54,0.0025,False,5104
OFF-FA-10001577,32.0,4.86,1,3,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,1262476.0,98.54,0.0025,False,5105
OFF-PA-10000659,32.0,13.610999999999999,2,5,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,Paper,1262508.0,98.54,0.0025,False,5106
FUR-FU-10003370,32.0,-19.78,1,5,"Tenex Light Bulb, Durable",Furniture,Furnishings,1262540.0,98.55,0.0025,False,5107
OFF-BI-10003274,32.0,2.3084000000000007,3,14,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,1262572.0,98.55,0.0025,False,5108
OFF-AR-10001462,32.0,11.76,1,2,"Stanley Highlighters, Fluorescent",Office Supplies,Art,1262604.0,98.55,0.0025,False,5109
OFF-BI-10000787,32.0,-1.632,1,8,"Acco Hole Reinforcements, Economy",Office Supplies,Binders,1262636.0,98.55,0.0025,False,5110
OFF-WIL-10001069,32.0,3.36,3,8,"Wilson Jones Hole Reinforcements, Clear",Office Supplies,Binders,1262668.0,98.56,0.0025,False,5111
OFF-BI-10003768,32.0,11.52,1,4,"Acco Index Tab, Clear",Office Supplies,Binders,1262700.0,98.56,0.0025,False,5112
OFF-FA-10000401,32.0,-18.288,1,6,"Advantus Paper Clips, Metal",Office Supplies,Fasteners,1262732.0,98.56,0.0025,False,5113
TEC-PH-10000149,32.0,2.394,1,2,Cisco SPA525G2 IP Phone - Wireless,Technology,Phones,1262764.0,98.56,0.0025,False,5114
OFF-EN-10001711,32.0,3.78,1,3,"Ames Clasp Envelope, with clear poly window",Office Supplies,Envelopes,1262796.0,98.57,0.0025,False,5115
OFF-BI-10001843,32.0,-15.0,2,6,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,1262828.0,98.57,0.0025,False,5116
FUR-FU-10001379,32.0,-12.8256,1,3,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,1262860.0,98.57,0.0025,False,5117
TEC-PH-10000011,32.0,11.1944,1,2,PureGear Roll-On Screen Protector,Technology,Phones,1262892.0,98.57,0.0025,False,5118
TEC-AC-10004761,32.0,11.151,1,2,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,1262924.0,98.58,0.0025,False,5119
OFF-AP-10001242,32.0,-80.48,1,2,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,1262956.0,98.58,0.0025,False,5120
OFF-LA-10000116,32.0,11.123999999999999,3,9,"Harbour Creations File Folder Labels, Adjustable",Office Supplies,Labels,1262988.0,98.58,0.0025,False,5121
OFF-ST-10003221,32.0,8.6508,2,3,Staples,Office Supplies,Storage,1263020.0,98.58,0.0025,False,5122
OFF-ST-10002352,32.0,8.2992,1,4,Iris Project Case,Office Supplies,Storage,1263052.0,98.59,0.0025,False,5123
OFF-AR-10001683,32.0,7.092,2,4,Lumber Crayons,Office Supplies,Art,1263084.0,98.59,0.0025,False,5124
OFF-EN-10004870,32.0,-11.624,1,2,"Jiffy Mailers, Security-Tint",Office Supplies,Envelopes,1263116.0,98.59,0.0025,False,5125
OFF-PA-10000476,32.0,3.66,1,2,"Eaton Computer Printout Paper, Premium",Office Supplies,Paper,1263148.0,98.59,0.0025,False,5126
OFF-ST-10002362,32.0,12.26,1,1,"Eldon Shelving, Single Width",Office Supplies,Storage,1263180.0,98.6,0.0025,False,5127
OFF-AR-10000205,32.0,-7.038,1,1,"BIC Canvas, Easy-Erase",Office Supplies,Art,1263212.0,98.6,0.0025,False,5128
OFF-SU-10004902,32.0,10.56,1,2,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies,1263244.0,98.6,0.0025,False,5129
FUR-ELD-10000605,32.0,3.78,1,1,"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings,1263276.0,98.6,0.0025,False,5130
OFF-LA-10000984,32.0,15.75,2,5,"Hon Round Labels, Alphabetical",Office Supplies,Labels,1263308.0,98.61,0.0025,False,5131
OFF-BI-10004275,32.0,15.120000000000001,2,7,"Wilson Jones Index Tab, Recycled",Office Supplies,Binders,1263340.0,98.61,0.0025,False,5132
OFF-PA-10000223,32.0,15.552,2,5,Xerox 2000,Office Supplies,Paper,1263372.0,98.61,0.0025,False,5133
OFF-LA-10001607,32.0,16.2,1,3,"Novimex Shipping Labels, Alphabetical",Office Supplies,Labels,1263404.0,98.61,0.0025,False,5134
OFF-ST-10000442,31.0,5.8,1,2,"Rogers Box, Wire Frame",Office Supplies,Storage,1263435.0,98.62,0.0024,False,5135
OFF-EN-10002166,31.0,13.11,1,1,"Cameo Manila Envelope, with clear poly window",Office Supplies,Envelopes,1263466.0,98.62,0.0024,False,5136
OFF-SAN-10003660,31.0,4.05,1,1,"SanDisk Computer Printout Paper, Multicolor",Office Supplies,Paper,1263497.0,98.62,0.0024,False,5137
OFF-EAT-10000652,31.0,14.1,1,1,"Eaton Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,1263528.0,98.62,0.0024,False,5138
OFF-LA-10001474,31.0,14.0438,1,1,Avery 477,Office Supplies,Labels,1263559.0,98.63,0.0024,False,5139
FUR-ADV-10002601,31.0,-22.74,1,2,"Advantus Photo Frame, Erganomic",Furniture,Furnishings,1263590.0,98.63,0.0024,False,5140
FUR-FU-10000142,31.0,6.624,1,2,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,1263621.0,98.63,0.0024,False,5141
OFF-EN-10000454,31.0,-3.468,1,2,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes,1263652.0,98.63,0.0024,False,5142
OFF-PA-10003405,31.0,8.43,1,2,"Green Bar Memo Slips, Premium",Office Supplies,Paper,1263683.0,98.64,0.0024,False,5143
OFF-SU-10002230,31.0,-22.62,1,3,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,1263714.0,98.64,0.0024,False,5144
OFF-BI-10004185,31.0,8.88,1,2,"Cardinal Binder, Durable",Office Supplies,Binders,1263745.0,98.64,0.0024,False,5145
OFF-CAR-10003259,31.0,-13.661999999999999,3,4,"Cardinal Binder, Recycled",Office Supplies,Binders,1263776.0,98.64,0.0024,False,5146
OFF-AP-10003334,31.0,-31.512,1,2,"Cuisinart Coffee Grinder, Silver",Office Supplies,Appliances,1263807.0,98.64,0.0024,False,5147
OFF-AR-10003631,31.0,5.0336,1,8,Staples,Office Supplies,Art,1263838.0,98.65,0.0024,False,5148
OFF-EN-10000232,31.0,-18.5589,1,3,"Kraft Peel and Seal, Recycled",Office Supplies,Envelopes,1263869.0,98.65,0.0024,False,5149
OFF-LA-10001317,31.0,15.12,3,10,Avery 520,Office Supplies,Labels,1263900.0,98.65,0.0024,False,5150
OFF-NOV-10004680,31.0,-12.306,2,7,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,1263931.0,98.65,0.0024,False,5151
OFF-CAM-10002159,31.0,14.94,1,1,"Cameo Manila Envelope, with clear poly window",Office Supplies,Envelopes,1263962.0,98.66,0.0024,False,5152
TEC-AC-10001407,31.0,-8.224,1,2,"Belkin Mouse, Erganomic",Technology,Accessories,1263993.0,98.66,0.0024,False,5153
OFF-ST-10000123,31.0,-18.396,1,2,"Fellowes Folders, Wire Frame",Office Supplies,Storage,1264024.0,98.66,0.0024,False,5154
OFF-EN-10000461,31.0,12.9352,2,4,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,1264055.0,98.66,0.0024,False,5155
OFF-PA-10000048,31.0,-16.248600000000003,2,4,"Xerox Memo Slips, Multicolor",Office Supplies,Paper,1264086.0,98.67,0.0024,False,5156
OFF-PA-10001166,31.0,14.256,2,5,Xerox 2,Office Supplies,Paper,1264117.0,98.67,0.0024,False,5157
OFF-ROG-10002866,31.0,0.6,1,1,"Rogers Folders, Blue",Office Supplies,Storage,1264148.0,98.67,0.0024,False,5158
OFF-ADV-10004875,31.0,-15.372,2,7,"Advantus Staples, Bulk Pack",Office Supplies,Fasteners,1264179.0,98.67,0.0024,False,5159
OFF-FA-10003464,31.0,13.98,1,3,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,1264210.0,98.68,0.0024,False,5160
TEC-AC-10003690,31.0,0.0,1,1,"Logitech Numeric Keypad, USB",Technology,Accessories,1264241.0,98.68,0.0024,False,5161
OFF-BI-10000136,31.0,-12.139999999999999,2,8,"Ibico Index Tab, Durable",Office Supplies,Binders,1264272.0,98.68,0.0024,False,5162
OFF-BI-10000115,31.0,1.2,1,5,"Acco Hole Reinforcements, Clear",Office Supplies,Binders,1264303.0,98.68,0.0024,False,5163
OFF-SU-10002323,31.0,0.0,1,1,"Elite Shears, Steel",Office Supplies,Supplies,1264334.0,98.69,0.0024,False,5164
OFF-LA-10003594,31.0,-0.9279999999999999,2,7,"Hon Removable Labels, Adjustable",Office Supplies,Labels,1264365.0,98.69,0.0024,False,5165
OFF-FA-10000067,31.0,9.18,1,3,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,1264396.0,98.69,0.0024,False,5166
OFF-FA-10001375,31.0,-20.8935,1,3,"Accos Clamps, 12 Pack",Office Supplies,Fasteners,1264427.0,98.69,0.0024,False,5167
OFF-STO-10001150,31.0,9.3,1,2,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,1264458.0,98.7,0.0024,False,5168
OFF-LA-10004614,31.0,-12.2904,2,8,"Smead Round Labels, 5000 Label Set",Office Supplies,Labels,1264489.0,98.7,0.0024,False,5169
OFF-SU-10003719,31.0,13.8,1,2,"Stiletto Scissors, Steel",Office Supplies,Supplies,1264520.0,98.7,0.0024,False,5170
OFF-BI-10003012,31.0,11.899799999999999,2,7,"Wilson Jones Hole Reinforcements, Economy",Office Supplies,Binders,1264551.0,98.7,0.0024,False,5171
TEC-AC-10001635,31.0,6.168,1,3,KeyTronic KT400U2 - Keyboard - Black,Technology,Accessories,1264582.0,98.71,0.0024,False,5172
OFF-BI-10002386,31.0,0.648,1,4,"Acco Index Tab, Clear",Office Supplies,Binders,1264613.0,98.71,0.0024,False,5173
OFF-EAT-10003405,30.0,6.54,1,2,"Eaton Parchment Paper, Multicolor",Office Supplies,Paper,1264643.0,98.71,0.0023,False,5174
OFF-PA-10004675,30.0,9.906,1,6,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,1264673.0,98.71,0.0023,False,5175
FUR-FU-10003910,30.0,-18.162,1,3,"Rubbermaid Stacking Tray, Durable",Furniture,Furnishings,1264703.0,98.71,0.0023,False,5176
TEC-AC-10003571,30.0,10.24,1,1,"Memorex Numeric Keypad, Bluetooth",Technology,Accessories,1264733.0,98.72,0.0023,False,5177
OFF-PA-10004569,30.0,14.3068,1,4,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,1264763.0,98.72,0.0023,False,5178
FUR-FU-10000012,30.0,-9.132,1,3,"Tenex Stacking Tray, Black",Furniture,Furnishings,1264793.0,98.72,0.0023,False,5179
OFF-LA-10000658,30.0,6.8976,1,3,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels,1264823.0,98.72,0.0023,False,5180
OFF-EN-10003533,30.0,-16.11,1,3,"Cameo Peel and Seal, Recycled",Office Supplies,Envelopes,1264853.0,98.73,0.0023,False,5181
OFF-FA-10002011,30.0,5.64,1,2,"OIC Push Pins, Bulk Pack",Office Supplies,Fasteners,1264883.0,98.73,0.0023,False,5182
OFF-FA-10002890,30.0,12.105,1,3,"Accos Staples, Bulk Pack",Office Supplies,Fasteners,1264913.0,98.73,0.0023,False,5183
OFF-ACC-10000808,30.0,5.7,1,1,"Acco 3-Hole Punch, Economy",Office Supplies,Binders,1264943.0,98.73,0.0023,False,5184
OFF-GLO-10001348,30.0,0.27,1,1,"GlobeWeis Manila Envelope, Security-Tint",Office Supplies,Envelopes,1264973.0,98.74,0.0023,False,5185
OFF-BIN-10000772,30.0,6.84,1,1,"Binney & Smith Pencil Sharpener, Water Color",Office Supplies,Art,1265003.0,98.74,0.0023,False,5186
OFF-LA-10003610,30.0,8.631,1,3,"Avery Removable Labels, 5000 Label Set",Office Supplies,Labels,1265033.0,98.74,0.0023,False,5187
OFF-EN-10003904,30.0,4.68,1,2,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes,1265063.0,98.74,0.0023,False,5188
FUR-FU-10000885,30.0,5.6,1,2,"Eldon Light Bulb, Durable",Furniture,Furnishings,1265093.0,98.75,0.0023,False,5189
OFF-SAN-10002484,30.0,-41.448,1,2,"Sanford Canvas, Blue",Office Supplies,Art,1265123.0,98.75,0.0023,False,5190
TEC-AC-10002217,30.0,-5.264,1,2,Imation Clip USB flash drive - 8 GB,Technology,Accessories,1265153.0,98.75,0.0023,False,5191
OFF-LA-10000989,30.0,4.08,3,12,"Smead Round Labels, Adjustable",Office Supplies,Labels,1265183.0,98.75,0.0023,False,5192
OFF-BI-10000138,30.0,10.4832,2,8,Acco Translucent Poly Ring Binders,Office Supplies,Binders,1265213.0,98.75,0.0023,False,5193
OFF-LA-10004894,30.0,11.673,1,3,"Hon Shipping Labels, Alphabetical",Office Supplies,Labels,1265243.0,98.76,0.0023,False,5194
OFF-BI-10001553,30.0,1.6452000000000004,3,6,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,1265273.0,98.76,0.0023,False,5195
TEC-SAM-10001985,30.0,-9.9,1,1,"Samsung Headset, Cordless",Technology,Phones,1265303.0,98.76,0.0023,False,5196
OFF-AR-10002144,30.0,13.5,1,3,"Stanley Pens, Blue",Office Supplies,Art,1265333.0,98.76,0.0023,False,5197
TEC-MEM-10002919,30.0,2.64,1,1,"Memorex Flash Drive, USB",Technology,Accessories,1265363.0,98.77,0.0023,False,5198
OFF-FIS-10003463,30.0,3.54,1,1,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,1265393.0,98.77,0.0023,False,5199
OFF-PA-10003513,30.0,13.44,1,2,"Enermax Message Books, Recycled",Office Supplies,Paper,1265423.0,98.77,0.0023,False,5200
OFF-BIC-10003473,30.0,-46.041,2,3,"BIC Markers, Fluorescent",Office Supplies,Art,1265453.0,98.77,0.0023,False,5201
OFF-FA-10001175,30.0,4.8,1,4,"OIC Staples, Bulk Pack",Office Supplies,Fasteners,1265483.0,98.78,0.0023,False,5202
OFF-ST-10003327,30.0,8.6391,1,3,Akro-Mils 12-Gallon Tote,Office Supplies,Storage,1265513.0,98.78,0.0023,False,5203
OFF-AR-10002897,30.0,10.65,1,1,"BIC Markers, Water Color",Office Supplies,Art,1265543.0,98.78,0.0023,False,5204
OFF-FA-10004739,30.0,0.954,1,3,"Accos Rubber Bands, Bulk Pack",Office Supplies,Fasteners,1265573.0,98.78,0.0023,False,5205
FUR-FU-10002637,29.0,-8.148,1,3,"Deflect-O Stacking Tray, Erganomic",Furniture,Furnishings,1265602.0,98.78,0.0023,False,5206
OFF-AR-10001072,29.0,1.2639999999999998,2,4,"Sanford Pens, Fluorescent",Office Supplies,Art,1265631.0,98.79,0.0023,False,5207
OFF-LA-10000897,29.0,13.080000000000002,2,6,"Avery Round Labels, Laser Printer Compatible",Office Supplies,Labels,1265660.0,98.79,0.0023,False,5208
OFF-AME-10000440,29.0,-36.984,1,2,"Ames Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,1265689.0,98.79,0.0023,False,5209
OFF-AR-10000513,29.0,-8.22,1,2,"BIC Pencil Sharpener, Easy-Erase",Office Supplies,Art,1265718.0,98.79,0.0023,False,5210
OFF-BI-10003963,29.0,9.828,1,5,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,1265747.0,98.8,0.0023,False,5211
OFF-LA-10004178,29.0,13.2986,1,7,Avery 491,Office Supplies,Labels,1265776.0,98.8,0.0023,False,5212
OFF-EN-10002621,29.0,14.67,1,3,Staples,Office Supplies,Envelopes,1265805.0,98.8,0.0023,False,5213
OFF-XER-10001454,29.0,11.1,1,2,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,1265834.0,98.8,0.0023,False,5214
OFF-FA-10003587,29.0,0.432,1,4,"Advantus Push Pins, Assorted Sizes",Office Supplies,Fasteners,1265863.0,98.81,0.0023,False,5215
OFF-STI-10000286,29.0,14.28,1,2,"Stiletto Ruler, Steel",Office Supplies,Supplies,1265892.0,98.81,0.0023,False,5216
TEC-PH-10003875,29.0,8.4564,1,3,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,1265921.0,98.81,0.0023,False,5217
OFF-AR-10001612,29.0,2.88,1,2,"Boston Pens, Easy-Erase",Office Supplies,Art,1265950.0,98.81,0.0023,False,5218
OFF-FA-10000089,29.0,4.62,1,2,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,1265979.0,98.81,0.0023,False,5219
OFF-ST-10001335,29.0,-36.888,1,2,"Tenex Trays, Blue",Office Supplies,Storage,1266008.0,98.82,0.0023,False,5220
FUR-FU-10001196,29.0,8.655,2,5,DAX Cubicle Frames - 8x10,Furniture,Furnishings,1266037.0,98.82,0.0023,False,5221
OFF-AR-10000452,29.0,4.05,1,1,"Boston Pencil Sharpener, Fluorescent",Office Supplies,Art,1266066.0,98.82,0.0023,False,5222
TEC-LOG-10001750,29.0,3.81,1,1,"Logitech Mouse, USB",Technology,Accessories,1266095.0,98.82,0.0023,False,5223
OFF-OIC-10003518,29.0,9.24,1,2,"OIC Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,1266124.0,98.83,0.0023,False,5224
OFF-LA-10003717,29.0,-4.972,2,5,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,1266153.0,98.83,0.0023,False,5225
TEC-MEM-10000582,29.0,6.15,1,1,"Memorex Flash Drive, Bluetooth",Technology,Accessories,1266182.0,98.83,0.0023,False,5226
OFF-OIC-10004810,29.0,7.56,1,2,"OIC Paper Clips, Metal",Office Supplies,Fasteners,1266211.0,98.83,0.0023,False,5227
OFF-HOO-10003246,29.0,-50.25,1,1,"Hoover Blender, Black",Office Supplies,Appliances,1266240.0,98.83,0.0023,False,5228
TEC-MA-10003422,28.0,-34.182,1,3,"Panasonic Calculator, Red",Technology,Machines,1266268.0,98.84,0.0022,False,5229
OFF-FA-10004637,28.0,1.08,1,3,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners,1266296.0,98.84,0.0022,False,5230
FUR-FU-10002191,28.0,13.4016,2,4,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,1266324.0,98.84,0.0022,False,5231
OFF-PA-10000682,28.0,10.0572,1,6,Xerox 1924,Office Supplies,Paper,1266352.0,98.84,0.0022,False,5232
OFF-BI-10000373,28.0,3.24,1,4,"Ibico Hole Reinforcements, Economy",Office Supplies,Binders,1266380.0,98.85,0.0022,False,5233
OFF-EN-10000031,28.0,5.32,1,2,"Ames Peel and Seal, Security-Tint",Office Supplies,Envelopes,1266408.0,98.85,0.0022,False,5234
OFF-FA-10004374,28.0,14.16,1,3,"Accos Paper Clips, Bulk Pack",Office Supplies,Fasteners,1266436.0,98.85,0.0022,False,5235
OFF-AP-10001626,28.0,7.0798000000000005,3,7,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,1266464.0,98.85,0.0022,False,5236
OFF-BI-10002075,28.0,5.26,2,8,"Wilson Jones Hole Reinforcements, Durable",Office Supplies,Binders,1266492.0,98.85,0.0022,False,5237
OFF-ACM-10003278,28.0,-44.4,1,2,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,1266520.0,98.86,0.0022,False,5238
OFF-BI-10000126,28.0,6.7,1,5,"Ibico Hole Reinforcements, Durable",Office Supplies,Binders,1266548.0,98.86,0.0022,False,5239
OFF-BI-10004002,28.0,9.688,1,2,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,1266576.0,98.86,0.0022,False,5240
OFF-ADV-10001437,28.0,4.2,1,2,"Advantus Paper Clips, Bulk Pack",Office Supplies,Fasteners,1266604.0,98.86,0.0022,False,5241
OFF-SU-10000066,28.0,-3.68,1,2,"Acme Box Cutter, Serrated",Office Supplies,Supplies,1266632.0,98.87,0.0022,False,5242
OFF-BI-10000930,28.0,-0.45599999999999996,3,12,"Avery Hole Reinforcements, Clear",Office Supplies,Binders,1266660.0,98.87,0.0022,False,5243
OFF-BI-10000343,28.0,-21.9477,3,19,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,1266688.0,98.87,0.0022,False,5244
OFF-AR-10000127,28.0,7.2488,2,9,Newell 321,Office Supplies,Art,1266716.0,98.87,0.0022,False,5245
OFF-GRE-10001814,28.0,-30.54,2,2,"Green Bar Computer Printout Paper, 8.5 x 11",Office Supplies,Paper,1266744.0,98.87,0.0022,False,5246
OFF-OIC-10000121,28.0,6.6,2,2,"OIC Paper Clips, 12 Pack",Office Supplies,Fasteners,1266772.0,98.88,0.0022,False,5247
